,sbj0,sbj1,sbj2,sbj3,sbj4,sbj5,sbj6,sbj7,sbj8
escherichia,0.0,0.0,0.00186563632451,0.0,0.0,0.0,0.0,0.0,0.0
отрасль,0.000704569043592,2.81575762706e-09,0.00059200177202,0.000217002103454,4.00705312131e-06,0.00602570781484,0.000264984177193,0.00021668773843,0.00125046772882
бесплатформенные,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вы,8.09901624932e-12,9.39806826111e-13,0.0,0.0,0.0,0.0,0.0,5.21201072843e-05,0.0
дополнительно,0.000177074165549,2.49869772233e-05,2.18339264393e-05,0.000254158716416,0.00013365734776,0.000200001552003,6.80318810845e-16,0.000343475781847,0.000138259769301
heart,0.0,6.75298658325e-16,6.19645870756e-05,0.0,0.0,0.0,0.0,0.0,4.53442048354e-08
егоров,0.0,0.0,0.000242835943936,0.0,4.15194207903e-08,5.20166031492e-05,0.0,3.99086985681e-09,4.03438134526e-05
многозонного,0.000104952494439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
лессовый,5.24762544956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
регулятор,0.00171424262226,9.89513227978e-06,5.03639312228e-05,4.91084065288e-05,0.00370861031115,2.69111261189e-15,2.61639779637e-05,3.26647584849e-12,3.41506648738e-07
марганцевый,0.0,0.0,0.0,0.0,0.0,0.0,4.3760821427e-05,0.0,0.0
𝜂н,0.0,0.0,0.0,0.0,0.0,0.0,0.000131282460643,0.0,0.0
транспортнотехнологических,0.0,0.00250292406417,0.0,0.0,1.14199552592e-10,0.0,0.0,0.0,0.0
уставок,1.05198678284e-05,3.43096121469e-06,0.0,0.0,1.5049578481e-15,7.10664971848e-05,0.0,0.0,0.0
основополагающий,1.78639486804e-16,3.83464357583e-05,5.02570910612e-05,0.000280926149571,0.0,0.000235155501286,6.19538113824e-05,0.0,4.87665565743e-05
круговорот,0.0,0.0,0.000130123909912,0.0,0.0,0.0,8.89210594046e-10,4.70095765195e-05,0.0
числовой,0.00012071873789,0.000590448849835,0.0,1.02163842165e-13,0.000246768817306,4.35008626343e-12,4.6515448048e-05,4.69715892848e-08,3.42160637956e-05
кузнечный,0.0,0.0,0.0,0.0,0.0,9.5614698381e-09,0.0,0.000521189067513,0.0
офтальмология,0.0,0.0,0.0,0.0,0.0,0.0,4.3760821427e-05,0.0,0.0
индикации,3.32550520454e-08,9.14554475457e-05,2.80309951547e-14,0.0,9.79602336884e-05,1.48448398019e-09,0.0,0.0,0.0
детергирующих,0.0,0.0,6.20218488621e-05,0.0,0.0,0.0,6.71294892402e-16,0.0,0.0
накатка,5.24762472196e-05,0.0,0.0,0.0,0.0,1.34291779831e-16,7.83692907661e-14,0.0,0.0
теплоотражающих,8.23253185474e-16,0.0,0.0,5.36438783456e-05,0.0,2.69066696007e-11,0.0,0.0,0.0
магнитный,0.0,5.40998669474e-11,0.0,0.00458730198443,0.0,0.0,0.0,0.0,0.0
динамик,0.000550494238269,1.14664896955e-06,0.0,0.000193496991415,0.000142676188261,0.000189197424334,2.15102729465e-13,1.89825440963e-15,1.82051589945e-05
среднеквадратические,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
полумостовой,0.0,0.0,0.0,0.0,4.89362537337e-05,0.0,0.0,0.0,0.0
агрегат,2.32196325669e-05,0.000463547534309,0.000209839490708,2.7027336813e-08,0.00115111062769,0.000639178731944,0.000832204183098,0.000199400441488,0.00099073164165
платиков,0.0,0.0,0.0,0.0,0.0,0.000164830737049,0.0,0.0,1.82178829856e-13
моторный,9.71690447289e-15,1.162345864e-08,0.00123576377518,2.82833269694e-07,0.00188177253585,0.000231635422097,0.000306029658532,9.77796617008e-08,4.37120001653e-12
тренда,2.92529681034e-11,2.42208874485e-11,0.0,0.0,0.0,0.000144608304254,2.14753235923e-05,0.0,0.0
трм,5.24762472196e-05,0.0,0.0,0.0,0.0,4.34888149797e-12,0.0,0.0,0.0
выдержка,4.26605348269e-11,0.0,6.25480097369e-05,0.0,2.11863692812e-07,4.44694336466e-07,0.000596923404373,0.000330223003402,0.0
прогнозировать,0.000316595076583,6.16492616246e-05,4.19084572059e-05,0.000101555866422,0.000118129704788,0.000595589051954,0.000450757012004,0.000136417642352,1.30826892928e-05
fc,5.24762472196e-05,8.55420585135e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zakharov,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
электроосаждением,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00137421232648,0.0
mi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91133469041e-05
нештатный,0.000268995150691,3.86739459901e-11,0.0,5.07436743646e-05,0.000133164227009,3.76409673208e-07,5.15563449138e-13,0.0,9.71051304077e-06
локализация,0.000292728364002,0.000112785011879,0.0,0.000439280556748,0.000200809285161,3.27741781803e-06,1.21368977091e-08,0.000425903475843,0.000118588330224
тамбовская,0.0,0.0,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
неготовыми,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
антиблокировочной,0.0,0.0,6.1267064666e-07,0.0,0.000146325342939,0.0,0.0,0.0,0.0
струна,0.000209904988878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
замета,0.0,0.0,0.0,0.0,0.0,0.0,6.73507040069e-12,0.0,4.91133432661e-05
регулировка,0.000177704947419,0.00025015664869,6.44974352326e-05,0.000253874837654,0.000175800960278,2.05179330806e-05,0.000163108401466,3.08061700593e-08,7.65700824559e-05
народнохозяйственный,1.41298833418e-16,0.0,7.3358984082e-05,0.0,3.99910750275e-05,0.0,0.0,0.0,0.0
ожеспектроскопией,0.0,0.0,0.0,5.36424522579e-05,0.0,0.0,0.0,1.41628409001e-09,0.0
пс,0.0,0.0,0.0,0.0,0.0,0.0,4.3760817789e-05,0.0,0.0
автомобилист,0.0,0.0,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
впечатлять,0.0,0.0,1.16811101236e-07,0.0,0.0,0.0,4.36784030171e-05,0.0,0.0
вт……………,0.0,0.0,0.0,0.0,0.0,0.0,4.3760821427e-05,0.0,0.0
поплавский,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101378158433,2.69696829491e-06
многомерный,1.99939922396e-08,0.00528352288529,0.0,0.0,0.00239555281587,0.0,0.0,0.0,0.0
пульсационных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82267010841e-05
диагностический,9.56928488449e-05,0.00130276952405,0.000184642805834,6.92120884196e-05,7.0557708981e-15,4.74285801605e-12,2.64539576165e-05,0.000460277253296,9.30821215661e-07
inventor,0.0,0.00125146226492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
энерготехнологий,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,3.2344146892e-12
inventor,3.91185858462e-05,0.000204014737392,0.0,0.0,4.73117070214e-05,3.42734747392e-05,9.67234695115e-11,1.89760327952e-16,0.0
социальноэтические,0.0,0.0,0.0,7.37666698558e-12,0.0,4.12076806242e-05,0.0,0.0,0.0
авиа,9.80403201538e-05,6.03068701821e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
охватывать,0.000234989594901,0.000135348047479,0.000118785712402,4.07231567578e-07,5.71087532819e-08,2.85827059088e-06,0.000126507438836,0.0,0.000180812290637
трансформаторнотиристорных,0.0,0.0,0.0,0.0,4.2646992604e-09,3.71851249023e-16,0.0,5.21155816386e-05,0.0
энергосодержанием,0.0,0.0,6.2021856138e-05,0.0,0.0,0.0,0.0,0.0,0.0
диагностирование,6.19757156528e-06,0.00142311805394,1.51134527187e-05,2.86766265845e-07,0.000305618479615,9.96702146949e-05,0.0,4.61610907223e-05,2.41329872752e-10
перрон,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
автоматизированой,0.0,0.0012514621485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
окиснорутениевоготитанового,0.0,4.55177396361e-05,0.0,0.0,0.0,0.0,0.0,3.03221980857e-07,0.0
гипертекстуальность,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
срываться,0.0,4.72771545389e-16,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
внедряться,5.00560881633e-09,0.000136749542435,0.000210592450458,0.000110307068098,1.35315061806e-16,0.000213224353502,6.08212894804e-06,1.29238742375e-05,3.27529046636e-13
ускорить,0.000101116747828,0.000545194023289,0.000301836727886,0.000246717710979,1.20648047108e-10,0.00016350900114,0.000253441015957,4.26546757808e-05,5.96964082433e-06
консалтинговой,4.60735356117e-12,0.0,0.0,0.0,0.0,3.65692503692e-05,4.92581739309e-06,0.0,0.0
мазь,0.0,0.0,0.0,0.0,0.0,0.000147045386257,1.43989278834e-10,0.0,0.00119991751853
hoocch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9113350542e-05
утилизация,9.10191111933e-15,6.40820658759e-08,0.000207095319638,4.6138268317e-08,0.0,3.9636161091e-05,0.00144488085061,3.27693524014e-05,0.000640948535874
обязательство,1.24934858832e-05,3.73762886738e-05,7.95070227468e-05,2.3167506108e-11,1.18202414967e-07,0.000600108003709,0.0,6.13306646256e-16,4.82379300593e-06
таллическом,0.0,0.0,0.0,0.0,4.8936210078e-05,0.0,0.0,0.0,4.35454519665e-11
инженернотехнические,0.0,0.0,0.0,0.0,4.88076548208e-05,1.20532491933e-15,0.0,0.0,4.92424078402e-05
распылитель,0.0,0.0,0.0,0.0,0.0,0.0,4.3760821427e-05,0.0,0.0
субъективный,5.29339449713e-05,0.000345680949977,0.00057337078033,0.000179119422683,8.13706628833e-06,1.45842719235e-07,0.0,8.91137169674e-05,4.80202143081e-05
отважиться,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
ватерлиния,0.0,2.25723883114e-15,0.0,0.0,0.0,0.000123623060063,0.0,0.0,0.0
pressure,0.0,0.0,0.0,5.05859206896e-05,1.54701247368e-08,0.0,4.25443904533e-05,4.40345320385e-06,0.0
структурносложных,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
евклидовом,2.56697330059e-10,0.000183136187843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
меркутова,7.5512133435e-08,0.0,0.0,0.0,4.88658333779e-05,0.0,0.0,0.0,0.0
вертгеймер,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
размыть,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
возрастной,9.79406977422e-05,0.000636295531876,0.00013867027883,0.0,1.54223300797e-11,8.39495417626e-11,0.0,0.0,2.4000466059e-09
лизинговой,0.0,0.0,0.0,0.0,0.0,0.0,4.3760821427e-05,0.0,0.0
априори,0.000117360745207,7.80074344675e-07,6.13832016825e-05,4.13161276025e-11,0.0,2.98651857097e-14,3.93139162043e-05,4.47410748166e-05,0.0
устареть,0.000149999279529,0.000287159957225,6.60854270612e-12,4.05682112614e-05,4.68112557428e-06,0.000699730007909,5.71105920244e-05,0.0,8.50638753036e-05
консорциум,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
отраженногопрошедшего,0.0,0.0,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
справочноинформационную,3.09753356298e-09,2.82941465396e-11,0.0,5.3640713304e-05,0.0,0.0,0.0,0.0,0.0
нагрев,0.00112506910227,1.49698453242e-05,0.0,0.000486075325171,0.000340357597452,0.000339616060955,0.00231905444525,0.000207529476029,1.26984367466e-10
обильный,1.25508245219e-06,5.03409210069e-05,6.76376730553e-05,0.0,0.0,3.2359497709e-05,3.19729309695e-08,0.0,3.18255562217e-15
направляющий,0.0,0.0,0.0,0.00151543552056,0.0,0.0,0.0,0.0,0.00358998007141
дизельный,0.00294141168706,0.0,0.000438839808339,0.0,1.95255745365e-16,3.82209759989e-14,0.00851548649371,1.95774342918e-12,0.0
самообучение,0.000191704937606,2.61587028945e-05,0.000172140120412,0.0,0.0,0.0,0.0,0.0,0.0
наращивать,3.88371008739e-05,2.54892474914e-05,0.0,1.97466420992e-09,0.0,0.000152591252117,7.31139770949e-09,0.0,0.0
нефтесборщиков,5.24762472196e-05,0.0,5.90575193627e-16,0.0,0.0,0.0,0.0,0.0,0.0
педаль,0.0,0.0,0.0,0.0,0.0,0.000370869063772,0.0,8.37324723446e-11,0.0
роспись,0.0,0.0,6.20198916295e-05,0.0,0.0,1.30614286054e-09,0.0,0.0,0.0
вырабатывать,1.40703252782e-06,4.52958302049e-05,0.000232279810007,0.000260425993474,0.000324012158671,0.000177318506758,0.000104190083221,1.00031858352e-08,0.000445888610557
побудительный,0.0,0.0,6.2021856138e-05,0.0,0.0,0.0,0.0,0.0,0.0
регл,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104240236396,0.0
безотражательное,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
придаёт,5.24091738043e-05,0.0,0.0,4.11349877661e-16,0.0,9.60651575107e-15,4.38167553511e-05,0.0,0.0
ludens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
пропорциональный,0.000320959486999,0.000204381372896,0.0,0.000116069742944,0.000106807659904,5.04822128278e-05,0.000168340600794,0.0,0.000245640258072
эталонный,0.000112742440251,0.00166064465884,1.52109225215e-09,0.000110716544441,0.000358329736628,2.90777411067e-15,5.36839288543e-05,5.04051386088e-05,9.05071129154e-09
–курск,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90663305456e-12
подмножества,4.52400235329e-11,0.000228903707466,0.0,0.0,0.0,0.0,0.0,1.91047320186e-08,0.0
просмотр,1.27865933783e-14,0.00050877337344,4.09320728068e-06,1.04137221069e-09,7.01621161343e-13,0.00019187106227,9.47146816088e-07,5.96096797381e-05,0.0
имитация,0.00194614683278,3.77454317801e-12,0.0,0.0,0.0,0.000778808258474,5.81131768141e-13,1.03633263487e-15,0.0
хафизов,0.0,0.0,0.0,0.0,0.0,0.0,0.000481369032059,0.0,0.0
самаркандская,0.0,0.0,9.72084148202e-15,0.0,0.0,0.0,0.0,0.0,4.9113350542e-05
кластерного,2.33878981817e-05,0.000276907754596,0.0,0.0,0.0,6.20667997282e-05,0.0,0.0,0.0
ннгасу,2.32915488112e-12,0.0,0.0,5.39881111763e-05,1.19446823987e-07,5.09781955316e-07,0.0,0.0,4.80707603856e-05
сооружение,0.000582032487728,3.08658491122e-05,0.00174772564787,8.57961168776e-08,0.000104875434772,1.67258307898e-12,1.53456267071e-06,6.17736850472e-06,0.00101944629569
принадлежность,0.000797396758571,0.0011152549414,0.0,0.000141411073855,0.000161689618835,7.26304970705e-16,0.0,2.59927983279e-05,4.9442944146e-05
югозападный,5.24762435816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40612824404e-12
уплотнять,0.0,0.0,0.000433907000115,4.86187818751e-05,0.00019968757988,0.0,7.47232661524e-07,2.30903733633e-11,1.60669973996e-16
относительный,0.0026635248214,0.00151016260497,0.000695985043421,0.00158786284737,0.000877585436683,0.00136493786704,0.00167808076367,0.000721337797586,0.00133558595553
высокооктановый,0.0,0.0,0.0,0.000107287814899,0.0,0.0,0.0,0.0,0.0
erd,0.0,1.47541354134e-12,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
неблагоприятный,3.37601875344e-08,4.60336414108e-05,0.000148033635924,0.000520955713,0.000117117197078,0.000130937725771,3.84948080356e-11,4.50416415276e-08,6.50313886581e-05
символика,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
относить,0.000102961806988,0.000161665302585,0.000322568666888,3.66078493244e-05,0.0,0.000274115503998,2.84064959055e-11,0.000206807773793,1.78520011218e-07
скальный,7.7791608875e-13,2.10574944504e-05,0.0,4.61472009192e-05,8.22040528874e-05,0.0,3.30471191861e-13,0.0,1.17729177102e-13
казахстан,5.39714201295e-05,0.0,2.99945245702e-16,7.55332730478e-05,1.06944416984e-05,5.47295057913e-05,0.0,0.000105114908365,0.0
пеленг,0.0,0.0,0.0,0.000214575658902,0.0,0.0,0.0,0.0,0.0
роторный,4.34747967877e-13,0.0,0.0,0.0,1.81926283933e-12,0.0,0.0,0.00137421232648,0.0
еэк,7.25820864318e-05,6.99587414908e-13,7.57195142091e-14,0.0,1.55277713972e-13,3.9067293983e-05,4.37663366029e-05,0.000243331844104,0.0
повестка,0.0,0.0,0.0,1.12870693694e-11,0.0,0.0,0.0,0.0,4.91133432661e-05
электроснабжение,3.46267029272e-07,4.162440605e-16,0.000495478336234,5.70224756302e-09,0.0011919453973,0.00228122016415,4.74049619004e-12,5.47652416572e-05,0.000306347152218
кластеров,0.000815483508632,0.000624061503913,1.20051356589e-06,0.0,0.0,0.000155196059495,3.01589225815e-10,5.44064569112e-05,0.0
трамвайный,2.266375837e-10,5.3085889439e-16,0.000244463531999,4.81303541164e-05,0.0,6.64290882924e-06,0.0,0.0,2.01799595914e-13
износ,7.12807668606e-05,0.000207027216675,4.5189543016e-05,3.22011292155e-05,0.00166141882073,0.000214585539652,0.00453283870593,0.000507956487127,0.000407879502745
кластера,0.000496716762427,0.000453634682344,0.0,3.69365261577e-06,0.0,0.00039384100819,0.0,0.0,0.0
геоморфология,0.0,7.80491100159e-05,0.0,0.0,2.52706628409e-13,0.0,1.29216659843e-05,0.0,0.0
выдаёт,2.1008895601e-06,4.39511350123e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
тмн,0.0,6.11160150266e-11,0.0,0.0,0.000286766124191,0.0,1.99165924641e-06,0.000265520240646,5.06861042027e-09
турбо,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
датацентров,1.22214519372e-15,0.0,0.0,0.0,4.89362500957e-05,8.99565849328e-13,0.0,0.0,0.0
розенблатта,0.0,1.13625719678e-06,0.0,0.0,0.0,0.0,4.26747828897e-05,0.0,0.0
банкротство,0.0,0.0,0.0,0.0,0.00136898132041,0.0,0.0,0.0013520460343,0.0
вариация,0.000153649656568,2.74134322353e-07,0.000243384638452,0.000165560239111,0.0,4.05108557811e-10,0.0,0.000110394590592,9.51561742113e-05
транспортнотехнологических,5.05593816342e-05,0.0002867851872,0.000415905145928,0.0,0.000554273894522,4.41058922718e-08,6.50920537737e-06,0.0,2.90073967335e-05
десорбируется,0.0,0.0,6.2021856138e-05,0.0,0.0,0.0,0.0,0.0,0.0
синтез,6.14763405113e-12,0.0,0.0,0.000270978111075,5.07493211899e-08,0.0,0.000287242874037,0.0186415091157,0.0
нейросетевой,2.15017090199e-15,0.00219817645848,0.000376790208975,0.0,0.0011762046488,0.0,0.000187960526091,5.17301590452e-10,0.0
nist,0.0,0.0,0.0,0.0,4.89362428198e-05,0.0,0.0,1.21219258589e-11,0.0
𝑑𝑖,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91133469041e-05
накладный,0.000262381247012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bacillus,0.0,0.0,0.000314993492793,0.0,0.0,3.9654019929e-05,0.0,4.9980753829e-05,0.0
соотношение,0.00177330372389,0.00134460791014,0.0,4.66159036705e-07,0.0,0.0,0.000714779831469,0.0,0.0
ric,0.0,0.0,0.0,0.0,4.89362537337e-05,0.0,0.0,0.0,0.0
переползать,0.0,0.002502924297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
приемка,5.25178184034e-05,0.0,6.2135848566e-05,5.35028193553e-05,0.0,0.0,0.0,0.0,0.0
инноваций,9.94171841739e-06,1.08781659236e-08,1.33067260322e-06,0.00240840110928,4.9123109136e-08,0.00127492949832,1.34431660248e-10,4.95501117257e-05,9.66763948895e-08
развес,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
консультационный,9.71429763013e-05,1.32053501467e-09,5.42093548574e-05,6.35557708892e-12,0.0,0.000176152709173,0.0,4.27504039113e-11,0.0
орга,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
изм,1.16272500661e-14,8.71774682309e-05,0.0,0.000112432258902,0.0,4.34432177732e-11,0.0,0.0,0.0
политехе,0.0,0.0,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
экология,0.000238463369897,1.03061711343e-06,6.24032618362e-05,1.9625216737e-05,8.23283189675e-05,0.000131618930027,0.000171890933416,6.51798036415e-05,3.11979420076e-07
мизесу,3.16756551544e-11,8.15924974052e-16,0.000124740079627,5.30415672984e-05,0.0,0.0,1.88213363623e-14,1.57393531442e-16,0.0
глобальный,0.000764871074352,0.000468553771498,2.70939581242e-05,0.000795938947704,0.000181150127901,0.000611404422671,0.000244580733124,6.42943632556e-05,0.000125466816826
аэрои,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91133469041e-05
даёт,5.23584967596e-05,6.12621079199e-05,0.0,1.59676330318e-12,7.91908605606e-05,4.55261288153e-05,0.000101134632132,0.0,0.000178284404683
самоклеющаяся,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
рамн,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
нитроцементованным,5.06215769747e-07,0.0,0.0,0.0,0.0,0.0,4.33386849181e-05,0.0,0.0
goal,3.93700744477e-14,6.06474315212e-11,0.0,0.000233017213759,0.000129040636239,0.0,8.44941553169e-07,3.46855011347e-14,0.0
весы,3.22416464187e-13,9.86909144558e-05,0.0,0.0,8.64665271365e-05,4.0585109673e-05,0.0,4.82710493088e-06,0.0
мвд,0.0,3.68488435925e-05,7.33936321922e-05,5.4277414165e-05,0.0,1.10425438325e-12,0.0,0.0,0.0
xii,3.89677597923e-06,0.0,0.0,0.0,0.000188772872207,4.51319829153e-05,3.57008684659e-05,2.17466214307e-12,5.68322720937e-05
мкм,0.0,0.000104549842945,0.0,0.000144841280417,1.05126664494e-05,0.000528958626091,0.000777712732088,0.00048907159362,0.000334448646754
треть,0.0,5.54880170966e-06,9.67059386312e-05,1.12107107722e-13,0.0,0.000194118052605,2.58270142695e-06,2.86576523649e-05,1.40898455555e-13
обводненности,0.0,0.0,0.0,0.0,4.8936199164e-05,0.0,0.0,6.12010234158e-11,0.0
зацепиться,0.0,0.0,6.20218488621e-05,0.0,0.0,0.0,0.0,0.0,0.0
линейны,0.0,0.0,0.0,0.0,4.89362355438e-05,0.0,0.0,2.25038772339e-11,0.0
социальноэкономической,0.0,0.0,0.0,0.0,0.00013579861843,5.04789968545e-05,0.0,0.0,0.0
испорченный,0.0,5.43293645023e-05,0.0,0.0,3.98026313633e-05,0.0,0.0,3.48216698531e-11,0.0
пассивность,5.23039052496e-05,7.54859375007e-09,0.0,0.0,0.0,0.0,0.0,0.000104402810393,0.0
алиса,0.0,0.0,0.0,0.0,0.000195745014935,0.0,0.0,0.0,0.0
эксплантов,0.0,0.0,6.20218488621e-05,0.0,0.0,0.0,0.0,0.0,0.0
полировать,6.23634377104e-14,0.0,0.0,4.38920978922e-05,0.0,1.14486170544e-10,4.86778626509e-05,5.57384555577e-05,0.0
новообразование,0.0,9.15682030609e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
